기관명,과정명,회차,수강확정인원,수료인원,6개월후_취업률,직종,과정상황,수강신청인원,모집인원,훈련유형,개강일,종강일,주소,만족도_평균점수
멀티캠퍼스,백엔드 개발자 부트캠프(스프링),19,21,17,35.3,응용SW엔지니어링,과정 종료,31,55,K-디지털트레이닝,2023-11-20,2024-04-03,서울 강남구,4.39
멀티캠퍼스,백엔드 개발자 부트캠프(스프링),20,25,20,15.0,응용SW엔지니어링,과정 종료,36,55,K-디지털트레이닝,2023-12-18,2024-05-02,서울 강남구,4.39
멀티캠퍼스,채용연계 풀스택 개발자 부트캠프(스프링&리액트),12,53,42,52.4,응용SW엔지니어링,과정 종료,67,56,K-디지털트레이닝,2023-01-09,2023-06-23,서울 강남구,4.08
멀티캠퍼스,채용연계 풀스택 개발자 부트캠프(스프링&리액트),13,45,32,43.8,응용SW엔지니어링,과정 종료,50,56,K-디지털트레이닝,2023-03-13,2023-08-24,서울 강남구,4.08
멀티캠퍼스,채용연계 풀스택 개발자 부트캠프(스프링&리액트),14,42,23,39.1,응용SW엔지니어링,과정 종료,50,56,K-디지털트레이닝,2023-03-13,2023-08-24,서울 강남구,4.08
멀티캠퍼스,채용연계 풀스택 개발자 부트캠프(스프링&리액트),15,25,15,40.0,응용SW엔지니어링,과정 종료,32,56,K-디지털트레이닝,2023-04-17,2023-10-05,서울 강남구,4.08
멀티캠퍼스,채용연계 풀스택 개발자 부트캠프(스프링&리액트),16,56,31,38.7,응용SW엔지니어링,과정 종료,61,56,K-디지털트레이닝,2023-07-17,2024-01-03,서울 강남구,4.08
멀티캠퍼스,채용연계 풀스택 개발자 부트캠프(스프링&리액트),17,20,17,35.3,응용SW엔지니어링,과정 종료,29,56,K-디지털트레이닝,2023-09-11,2024-03-04,서울 강남구,4.08
멀티캠퍼스,채용연계 풀스택 개발자 부트캠프(스프링&리액트),18,17,11,72.7,응용SW엔지니어링,과정 종료,22,56,K-디지털트레이닝,2023-10-30,2024-04-15,서울 강남구,4.08
멀티캠퍼스,채용연계 풀스택 개발자 부트캠프(스프링&리액트),19,27,20,45.0,응용SW엔지니어링,과정 종료,34,56,K-디지털트레이닝,2023-12-26,2024-06-14,서울 강남구,4.08
멀티캠퍼스,프론트엔드 개발자 부트캠프(리액트&뷰),1,29,23,30.4,응용SW엔지니어링,과정 종료,33,48,K-디지털트레이닝,2023-05-30,2023-10-17,서울 강남구,3.96
멀티캠퍼스,프론트엔드 개발자 부트캠프(리액트&뷰),2,45,34,44.1,응용SW엔지니어링,과정 종료,51,55,K-디지털트레이닝,2023-07-03,2023-11-13,서울 강남구,3.96
멀티캠퍼스,프론트엔드 개발자 부트캠프(리액트&뷰),3,32,19,31.6,응용SW엔지니어링,과정 종료,37,48,K-디지털트레이닝,2023-08-16,2023-12-27,서울 강남구,3.96
멀티캠퍼스,프론트엔드 개발자 부트캠프(리액트&뷰),4,16,13,46.2,응용SW엔지니어링,과정 종료,20,48,K-디지털트레이닝,2023-09-11,2024-01-23,서울 강남구,3.96
멀티캠퍼스,프론트엔드 개발자 부트캠프(리액트&뷰),5,15,12,41.6,응용SW엔지니어링,과정 종료,20,48,K-디지털트레이닝,2023-10-16,2024-02-22,서울 강남구,3.96
멀티캠퍼스,프론트엔드 개발자 부트캠프(리액트&뷰),6,15,11,45.5,응용SW엔지니어링,과정 종료,19,48,K-디지털트레이닝,2023-12-11,2024-04-22,서울 강남구,3.96
메가스터디컴퓨터아카데미신촌학원,"AI기반 빅데이터분석(자바,파이썬) 및 RPA 자동화솔루션 개발자",5,17,10,30.0,응용SW엔지니어링,과정 종료,22,20,K-디지털트레이닝,2023-04-10,2023-10-10,서울 마포구,4.27
메가스터디컴퓨터아카데미신촌학원,"블록체인기반 자바(JAVA) 프로그래밍 개발자(리액트,핀테크)",6,12,10,20.0,응용SW엔지니어링,과정 종료,17,20,K-디지털트레이닝,2023-08-17,2024-04-02,서울 마포구,3.74
메가스터디컴퓨터아카데미신촌학원,클라우드 플랫폼 기반의 네트워크&보안 인프라 구축 전문가(정보보안),1,9,7,85.7,보안엔지니어링,과정 종료,16,20,K-디지털트레이닝,2023-05-22,2023-11-24,서울 마포구,2.62
메가존클라우드 아이티평생교육원,메가존클라우드 MSP 솔루션 아키텍트 양성 과정,1,20,20,60.0,SW아키텍처,과정 종료,24,20,K-디지털트레이닝,2023-12-20,2024-06-25,서울 강남구,4.21
메가존클라우드 아이티평생교육원,메가존클라우드 MSP 솔루션 아키텍트 양성 과정,2,24,19,78.9,SW아키텍처,과정 종료,25,24,K-디지털트레이닝,2023-12-20,2024-06-24,서울 강남구,4.21
메디치교육센터 평생교육시설,빅데이터 비즈니스를 위한 데이터 애널리스트 양성과정,4,20,13,38.5,빅데이터분석,과정 종료,22,20,K-디지털트레이닝,2023-04-06,2023-09-12,서울 금천구,4.32
메디치교육센터 평생교육시설,빅데이터 비즈니스를 위한 데이터 애널리스트 양성과정,5,16,8,37.5,빅데이터분석,과정 종료,16,20,K-디지털트레이닝,2023-06-29,2023-12-08,서울 금천구,4.32
메디치교육센터 평생교육시설,빅데이터 비즈니스를 위한 데이터 애널리스트 양성과정,6,10,7,57.2,빅데이터분석,과정 종료,12,20,K-디지털트레이닝,2023-10-12,2024-03-20,서울 금천구,4.32
메디치교육센터 평생교육시설,빅데이터 비즈니스를 위한 데이터 애널리스트 양성과정,7,12,7,28.6,빅데이터분석,과정 종료,13,20,K-디지털트레이닝,2023-12-28,2024-06-07,서울 금천구,4.32
방송정보국제교육원,메타버스 콘텐츠 제너럴리스트 양성 과정,2,12,10,60.0,응용SW엔지니어링,과정 종료,15,20,K-디지털트레이닝,2023-07-05,2024-01-10,서울 영등포구,4.32
봄아카데미학원,실무 프로젝트 기반 UI UX 모바일 웹 디자인 개발 부트캠프 (Figma 활용),1,20,14,78.5,UI/UX엔지니어링,과정 종료,22,20,K-디지털트레이닝,2023-09-12,2024-02-26,서울 마포구,3.62
봄아카데미학원,실무 프로젝트 기반 UI UX 모바일 웹 디자인 개발 부트캠프 (Figma 활용),2,20,15,73.3,UI/UX엔지니어링,과정 종료,22,20,K-디지털트레이닝,2023-10-25,2024-04-05,서울 마포구,3.62
봄아카데미학원,실무 프로젝트 기반 UI UX 모바일 웹 디자인 개발 부트캠프 (Figma 활용),3,20,17,64.7,UI/UX엔지니어링,과정 종료,23,20,K-디지털트레이닝,2023-12-07,2024-05-23,서울 마포구,3.62
비트교육센터,AI 기반 웹 서비스 응용SW 개발자 양성과정,3,11,8,75.0,응용SW엔지니어링,과정 종료,12,25,K-디지털트레이닝,2023-05-30,2023-12-11,서울 서초구,4.6
비트교육센터,AI기반 빅데이터 지능형 웹서비스 개발 실무,4,9,7,71.4,응용SW엔지니어링,과정 종료,11,25,K-디지털트레이닝,2023-02-06,2023-07-28,서울 서초구,4.42
비트교육센터,빅데이터 분석을 활용한 예측&인공지능(AI)모델링,4,6,5,60.0,응용SW엔지니어링,과정 종료,12,25,K-디지털트레이닝,2023-06-30,2023-12-29,서울 서초구,4.25
비트교육센터,클라우드 기반 빅데이터 서비스 개발자 양성과정,6,11,6,66.7,응용SW엔지니어링,과정 종료,13,25,K-디지털트레이닝,2023-03-10,2023-09-05,서울 서초구,4.35
서울IT아카데미 홍대,엘라스틱서치를 활용한 빅데이터-자바(Java) 융합개발 인재양성,1,9,7,57.1,빅데이터분석,과정 종료,11,23,K-디지털트레이닝,2023-09-18,2024-04-05,서울 마포구,4.45
서울IT아카데미 홍대,엘라스틱서치를 활용한 빅데이터-자바(Java) 융합개발 인재양성,2,0,0,미실시,빅데이터분석,미실시,0,23,K-디지털트레이닝,2023-12-28,2024-07-15,서울 마포구,4.45
서울대학교,빅데이터 핀테크 과정,3,40,31,54.9,핀테크기술기획,과정 종료,44,40,K-디지털트레이닝,2023-01-26,2023-07-28,서울 관악구,4.47
서울대학교,빅데이터 핀테크 과정,4,33,10,50.0,핀테크기술기획,과정 종료,39,40,K-디지털트레이닝,2023-06-26,2023-12-28,서울 관악구,4.47
솔데스크강남학원,IaC 기반 AWS 마이크로 서비스 클라우드 환경 구축,5,27,19,36.8,IT시스템관리,과정 종료,39,30,K-디지털트레이닝,2023-04-18,2023-10-16,서울 강남구,3.62
솔데스크강남학원,IaC 기반 AWS 마이크로 서비스 클라우드 환경 구축,6,16,12,58.3,IT시스템관리,과정 종료,26,30,K-디지털트레이닝,2023-08-22,2024-02-16,서울 강남구,3.62
솔데스크강남학원,블록체인 네트워크 보안을 적용한 AI 서비스 기반 풀스택 개발자,3,23,16,56.3,응용SW엔지니어링,과정 종료,32,30,K-디지털트레이닝,2023-01-26,2023-08-08,서울 강남구,4.38
솔데스크강남학원,블록체인 네트워크 보안을 적용한 AI 서비스 기반 풀스택 개발자,4,29,20,30.0,응용SW엔지니어링,과정 종료,35,30,K-디지털트레이닝,2023-03-07,2023-09-08,서울 강남구,4.38
솔데스크강남학원,블록체인 네트워크 보안을 적용한 AI 서비스 기반 풀스택 개발자,5,30,19,47.4,응용SW엔지니어링,과정 종료,36,30,K-디지털트레이닝,2023-05-02,2023-11-02,서울 강남구,4.38
솔데스크강남학원,블록체인 네트워크 보안을 적용한 AI 서비스 기반 풀스택 개발자,6,26,16,43.8,응용SW엔지니어링,과정 종료,33,30,K-디지털트레이닝,2023-06-27,2023-12-19,서울 강남구,4.38
솔데스크강남학원,블록체인 네트워크 보안을 적용한 AI 서비스 기반 풀스택 개발자,7,30,22,45.4,응용SW엔지니어링,과정 종료,37,30,K-디지털트레이닝,2023-09-19,2024-03-20,서울 강남구,4.38
솔데스크강남학원,블록체인 네트워크 보안을 적용한 AI 서비스 기반 풀스택 개발자,8,20,18,72.2,응용SW엔지니어링,과정 종료,26,30,K-디지털트레이닝,2023-11-28,2024-06-05,서울 강남구,4.38
스마트인재개발원,DCX기반 빅데이터 분석서비스 개발자 과정,6,25,21,47.6,빅데이터플랫폼구축,과정 종료,27,25,K-디지털트레이닝,2023-03-07,2023-08-24,광주 동구,4.13
스마트인재개발원,DCX기반 빅데이터 분석서비스 개발자 과정,7,18,15,60.0,빅데이터플랫폼구축,과정 종료,20,25,K-디지털트레이닝,2023-04-28,2023-10-27,광주 동구,4.13
스마트인재개발원,DCX기반 빅데이터 분석서비스 개발자 과정,8,20,18,66.7,빅데이터플랫폼구축,과정 종료,22,25,K-디지털트레이닝,2023-05-17,2023-11-10,광주 동구,4.13
스마트인재개발원,DCX기반 빅데이터 분석서비스 개발자 과정,9,13,10,100.0,빅데이터플랫폼구축,과정 종료,13,25,K-디지털트레이닝,2023-07-10,2023-12-29,광주 동구,4.13
스마트인재개발원,빅데이터 분석서비스 개발자과정(NCS),18,25,23,73.9,응용SW엔지니어링,과정 종료,27,25,K-디지털트레이닝,2023-02-20,2023-08-09,광주 동구,4.3
스마트인재개발원,빅데이터 분석서비스 개발자과정(NCS),19,15,13,92.3,응용SW엔지니어링,과정 종료,17,25,K-디지털트레이닝,2023-09-12,2024-03-07,광주 동구,4.3
스마트인재개발원,빅데이터 분석서비스 개발자과정(NCS),20,14,10,90.0,응용SW엔지니어링,과정 종료,22,25,K-디지털트레이닝,2023-12-26,2024-06-19,광주 동구,4.3
스마트인재개발원,빅데이터 분석서비스 개발자과정(NCS),21,15,13,84.6,응용SW엔지니어링,과정 종료,16,25,K-디지털트레이닝,2023-12-14,2024-06-10,광주 동구,4.3
스마트인재개발원,빅데이터 분석서비스 개발자과정(NCS),22,23,16,62.5,응용SW엔지니어링,과정 종료,26,25,K-디지털트레이닝,2023-12-27,2024-06-20,광주 동구,4.3
스마트인재개발원,빅데이터 분석서비스 개발자과정(NCS),23,20,18,72.2,응용SW엔지니어링,과정 종료,23,25,K-디지털트레이닝,2023-12-26,2024-06-21,광주 동구,4.3
쌍용강북교육센터,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,4,22,22,86.4,응용SW엔지니어링,과정 종료,23,22,K-디지털트레이닝,2023-07-17,2024-02-08,서울 마포구,4.74
쌍용강북교육센터,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,5,22,18,83.3,응용SW엔지니어링,과정 종료,24,22,K-디지털트레이닝,2023-08-22,2024-03-19,서울 마포구,4.74
쌍용강북교육센터,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,6,22,13,61.5,응용SW엔지니어링,과정 종료,24,22,K-디지털트레이닝,2023-09-11,2024-04-08,서울 마포구,4.74
쌍용강북교육센터,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,7,16,14,71.4,응용SW엔지니어링,과정 종료,20,20,K-디지털트레이닝,2023-09-25,2024-04-24,서울 마포구,4.74
쌍용강북교육센터,AWS 클라우드를 활용한 Full-Stack 개발자 양성과정,8,15,12,83.3,응용SW엔지니어링,과정 종료,19,22,K-디지털트레이닝,2023-10-30,2024-05-31,서울 마포구,4.74
쌍용강북교육센터,실무 프로젝트 기반 빅데이터 서비스 솔루션 개발자 양성과정,4,20,17,82.4,응용SW엔지니어링,과정 종료,22,20,K-디지털트레이닝,2023-01-25,2023-08-17,서울 마포구,4.95
쌍용강북교육센터,실무 프로젝트 기반 빅데이터 서비스 솔루션 개발자 양성과정,5,18,14,64.2,응용SW엔지니어링,과정 종료,22,20,K-디지털트레이닝,2023-04-10,2023-11-07,서울 마포구,4.95
쌍용강북교육센터,실무 프로젝트 기반 빅데이터 서비스 솔루션 개발자 양성과정,6,20,18,66.7,응용SW엔지니어링,과정 종료,22,20,K-디지털트레이닝,2023-06-20,2024-01-12,서울 마포구,4.95
쌍용강북교육센터,실무 프로젝트 기반 빅데이터 서비스 솔루션 개발자 양성과정,7,14,13,69.2,응용SW엔지니어링,과정 종료,16,20,K-디지털트레이닝,2023-11-13,2024-06-11,서울 마포구,4.95
쌍용교육센터,AWS와 Docker & Kubernetes를 활용한 Java Full-Stack 개발자 양성과정,1,20,18,55.6,응용SW엔지니어링,과정 종료,19,20,K-디지털트레이닝,2023-06-07,2023-12-19,서울 강남구,4.71
쌍용교육센터,AWS와 Docker & Kubernetes를 활용한 Java Full-Stack 개발자 양성과정,2,18,16,68.8,응용SW엔지니어링,과정 종료,20,20,K-디지털트레이닝,2023-06-15,2023-12-21,서울 강남구,4.71
쌍용교육센터,AWS와 Docker & Kubernetes를 활용한 Java Full-Stack 개발자 양성과정,3,21,18,55.5,응용SW엔지니어링,과정 종료,22,22,K-디지털트레이닝,2023-12-26,2024-07-15,서울 강남구,4.71
아시아경제 교육센터,빅데이터 기반 디지털 산업융합 서비스 개발자 양성과정,5,22,18,33.3,빅데이터분석,과정 종료,24,25,K-디지털트레이닝,2023-07-10,2023-12-21,서울 중구,4.13
아시아경제 교육센터,빅데이터 기반 디지털 산업융합 서비스 개발자 양성과정,6,21,17,47.1,빅데이터분석,과정 종료,24,25,K-디지털트레이닝,2023-12-28,2024-06-19,서울 중구,4.13
아시아경제 교육센터,빅데이터 분석 기반 AI 서비스 개발 부트캠프,3,해당 정보 없음,0,미실시,빅데이터분석,미실시,0,25,K-디지털트레이닝,2023-12-04,2024-05-23,서울 중구,4.3
아시아경제 교육센터,빅데이터 분석 및 서비스기획 부트캠프,2,21,12,58.3,빅데이터분석,과정 종료,24,25,K-디지털트레이닝,2023-03-21,2023-07-04,서울 중구,3.98
아시아경제 교육센터,핀테크 디지털 금융사이언티스트 양성과정,8,14,14,71.4,핀테크기술기획,과정 종료,25,25,K-디지털트레이닝,2023-01-16,2023-07-03,서울 중구,4.02
아시아경제 교육센터,핀테크 디지털 금융사이언티스트 양성과정,9,11,0,11.1,핀테크기술기획,과정 종료,16,25,K-디지털트레이닝,2023-07-11,2023-12-22,서울 중구,4.02
아이티윌,빅데이터를 활용한 오라클 데이터 전문가 양성과정,1,18,10,70.0,DB엔지니어링,과정 종료,21,30,K-디지털트레이닝,2023-05-09,2023-10-11,서울 강남구,4.78
아이티윌,빅데이터를 활용한 오라클 데이터 전문가 양성과정,2,22,16,93.8,DB엔지니어링,과정 종료,25,30,K-디지털트레이닝,2023-06-20,2023-11-23,서울 강남구,4.78
아이티윌,빅데이터를 활용한 오라클 데이터 전문가 양성과정,3,24,21,71.5,DB엔지니어링,과정 종료,26,30,K-디지털트레이닝,2023-10-05,2024-03-11,서울 강남구,4.78
아이티윌,빅데이터를 활용한 오라클 데이터 전문가 양성과정,4,28,21,90.5,DB엔지니어링,과정 종료,32,30,K-디지털트레이닝,2023-11-28,2024-05-01,서울 강남구,4.78
아이티윌,빅데이터를 활용한 오라클 데이터 전문가 양성과정,5,20,18,77.8,DB엔지니어링,과정 종료,21,30,K-디지털트레이닝,2023-12-28,2024-05-31,서울 강남구,4.78
아이티윌,빅데이터분석 모델 융합 자바 웹서비스 개발자 양성과정,3,29,21,81.0,응용SW엔지니어링,과정 종료,32,30,K-디지털트레이닝,2023-02-28,2023-08-24,서울 강남구,4.5
아이티윌,클라우드 가상화 기반 자바(JAVA) 개발자 양성과정,1,15,13,61.5,응용SW엔지니어링,과정 종료,18,30,K-디지털트레이닝,2023-09-07,2024-03-11,서울 강남구,4.25
아이티윌,프로젝트 기반 자바 핀테크 웹 개발자 양성과정,4,30,26,46.2,응용SW엔지니어링,과정 종료,35,30,K-디지털트레이닝,2023-03-28,2023-09-26,서울 강남구,4.38
아이티윌,프로젝트 기반 자바 핀테크 웹 개발자 양성과정,5,29,25,48.0,응용SW엔지니어링,과정 종료,33,30,K-디지털트레이닝,2023-05-03,2023-10-31,서울 강남구,4.38
아이티윌,프로젝트 기반 자바 핀테크 웹 개발자 양성과정,6,30,26,65.4,응용SW엔지니어링,과정 종료,32,30,K-디지털트레이닝,2023-05-17,2023-11-15,서울 강남구,4.38
아이티윌,프로젝트 기반 자바 핀테크 웹 개발자 양성과정,7,20,18,55.5,응용SW엔지니어링,과정 종료,21,30,K-디지털트레이닝,2023-07-20,2024-01-19,서울 강남구,4.38
아이티윌,프로젝트 기반 자바 핀테크 웹 개발자 양성과정,8,20,17,29.4,응용SW엔지니어링,과정 종료,21,30,K-디지털트레이닝,2023-10-19,2024-04-15,서울 강남구,4.38
아이티윌,프로젝트 기반 자바 핀테크 웹 개발자 양성과정,9,17,15,53.3,응용SW엔지니어링,과정 종료,18,30,K-디지털트레이닝,2023-11-14,2024-05-09,서울 강남구,4.38
아이티윌,프로젝트 기반 자바 핀테크 웹 개발자 양성과정,10,17,13,53.8,응용SW엔지니어링,과정 종료,17,30,K-디지털트레이닝,2023-12-05,2024-06-07,서울 강남구,4.38
아이티윌,프로젝트 기반 자바 핀테크 웹 개발자 양성과정,11,12,11,72.7,응용SW엔지니어링,과정 종료,17,30,K-디지털트레이닝,2023-12-27,2024-06-24,서울 강남구,4.38
아이티윌,프로젝트 중심 빅데이터 융합 머신러닝 전문가 양성과정,4,24,16,50.0,응용SW엔지니어링,과정 종료,28,30,K-디지털트레이닝,2023-01-26,2023-07-19,서울 강남구,4.46
아이티윌,프로젝트 중심 빅데이터 융합 머신러닝 전문가 양성과정,5,13,10,20.0,응용SW엔지니어링,과정 종료,16,30,K-디지털트레이닝,2023-03-14,2023-09-20,서울 강남구,4.46
아이티윌,프로젝트 중심 빅데이터 융합 머신러닝 전문가 양성과정,6,20,14,71.4,응용SW엔지니어링,과정 종료,22,30,K-디지털트레이닝,2023-08-03,2024-01-31,서울 강남구,4.46
아이티윌,프로젝트 중심 빅데이터 융합 머신러닝 전문가 양성과정,7,19,17,53.0,응용SW엔지니어링,과정 종료,19,30,K-디지털트레이닝,2023-10-26,2024-04-25,서울 강남구,4.46
애드인에듀 아카데미 구로가산센터,ROS2와 인공지능을 활용한 자율주행 로봇 개발자 양성과정,1,22,15,80.0,응용SW엔지니어링,과정 종료,27,25,K-디지털트레이닝,2023-07-31,2024-01-25,서울 금천구,4.57
애드인에듀 아카데미 구로가산센터,ROS2와 인공지능을 활용한 자율주행 로봇 개발자 양성과정,2,25,24,66.7,응용SW엔지니어링,과정 종료,27,25,K-디지털트레이닝,2023-12-18,2024-06-13,서울 금천구,4.57
에이아이아카데미학원,클라우드기반 AI 서비스 개발자 양성과정,3,17,10,90.0,응용SW엔지니어링,과정 종료,19,30,K-디지털트레이닝,2023-02-27,2023-08-25,서울 강남구,4.75
에이아이아카데미학원,클라우드기반 AI 서비스 개발자 양성과정,4,13,11,81.8,응용SW엔지니어링,과정 종료,14,30,K-디지털트레이닝,2023-12-28,2024-06-28,서울 강남구,4.75
에이콘아카데미 홍대학원,자바&파이썬 빅데이터 플랫폼 웹서비스 개발자,1,30,19,73.7,빅데이터분석,과정 종료,33,30,K-디지털트레이닝,2023-05-03,2023-10-27,서울 마포구,4.39
에이콘아카데미 홍대학원,자바(JAVA) 웹개발자 양성과정(IoT융합),3,20,15,80.0,응용SW엔지니어링,과정 종료,24,25,K-디지털트레이닝,2023-06-14,2023-12-08,서울 마포구,4.3
에이콘아카데미 홍대학원,자바(JAVA) 웹개발자 양성과정(IoT융합),4,19,17,82.4,응용SW엔지니어링,과정 종료,21,25,K-디지털트레이닝,2023-12-26,2024-06-19,서울 마포구,4.3
에이콘아카데미(강남),IoT기반 웹&앱 자바(Java)개발자 양성과정,3,30,24,75.0,응용SW엔지니어링,과정 종료,33,30,K-디지털트레이닝,2023-04-05,2023-09-22,서울 강남구,4.58
에이콘아카데미(강남),IoT기반 웹&앱 자바(Java)개발자 양성과정,4,16,12,50.0,응용SW엔지니어링,과정 종료,18,30,K-디지털트레이닝,2023-10-11,2024-03-29,서울 강남구,4.58
에이콘아카데미(강남),웹 서비스 기반 빅데이터 분석 및 개발자 양성과정,7,16,13,61.5,빅데이터분석,과정 종료,19,30,K-디지털트레이닝,2023-07-06,2023-12-27,서울 강남구,4.5
에이콘아카데미(강남),콘텐츠 융합을 위한 자바(JAVA)기반  Full Stack 개발자 양성과정,1,23,17,35.3,응용SW엔지니어링,과정 종료,27,30,K-디지털트레이닝,2023-05-09,2023-11-01,서울 강남구,4.25
에이콘아카데미(강남),콘텐츠 융합을 위한 자바(JAVA)기반  Full Stack 개발자 양성과정,2,21,18,55.6,응용SW엔지니어링,과정 종료,24,30,K-디지털트레이닝,2023-07-19,2024-01-10,서울 강남구,4.25
에이콘아카데미(강남),콘텐츠 융합을 위한 자바(JAVA)기반  Full Stack 개발자 양성과정,3,14,9,66.7,응용SW엔지니어링,과정 종료,16,30,K-디지털트레이닝,2023-11-14,2024-05-08,서울 강남구,4.25
에티버스러닝평생교육원,데이터기반 인공지능 시스템 엔지니어 양성 과정,11,16,10,30.0,응용SW엔지니어링,과정 종료,19,24,K-디지털트레이닝,2023-01-30,2023-07-06,서울 강남구,3.88
에티버스러닝평생교육원,데이터기반 인공지능 시스템 엔지니어 양성 과정,12,19,15,53.4,응용SW엔지니어링,과정 종료,23,24,K-디지털트레이닝,2023-04-17,2023-09-26,서울 강남구,3.88
에티버스러닝평생교육원,데이터기반 인공지능 시스템 엔지니어 양성 과정,13,0,0,미실시,응용SW엔지니어링,미실시,0,24,K-디지털트레이닝,2023-08-28,2024-02-06,서울 강남구,3.88
에티버스러닝평생교육원,데이터기반 인공지능 시스템 엔지니어 양성 과정,14,해당 정보 없음,0,미실시,응용SW엔지니어링,미실시,0,24,K-디지털트레이닝,2023-10-23,2024-03-28,서울 강남구,3.88
에티버스러닝평생교육원,리얼타임 엔진을 활용한 실감형 콘텐츠 개발자 양성 과정,12,24,17,17.6,응용SW엔지니어링,과정 종료,27,24,K-디지털트레이닝,2023-02-20,2023-07-31,서울 강남구,3.82
에티버스러닝평생교육원,리얼타임 엔진을 활용한 실감형 콘텐츠 개발자 양성 과정,13,17,14,50.0,응용SW엔지니어링,과정 종료,18,24,K-디지털트레이닝,2023-04-24,2023-10-10,서울 강남구,3.82
에티버스러닝평생교육원,리얼타임 엔진을 활용한 실감형 콘텐츠 개발자 양성 과정,14,20,12,66.6,응용SW엔지니어링,과정 종료,25,24,K-디지털트레이닝,2023-05-30,2023-11-10,서울 강남구,3.82
에티버스러닝평생교육원,리얼타임 엔진을 활용한 실감형 콘텐츠 개발자 양성 과정,15,18,11,45.5,응용SW엔지니어링,과정 종료,24,24,K-디지털트레이닝,2023-07-24,2024-01-04,서울 강남구,3.82
에티버스러닝평생교육원,리얼타임 엔진을 활용한 실감형 콘텐츠 개발자 양성 과정,16,20,14,64.3,응용SW엔지니어링,과정 종료,23,24,K-디지털트레이닝,2023-10-16,2024-03-22,서울 강남구,3.82
에티버스러닝평생교육원,리얼타임 엔진을 활용한 실감형 콘텐츠 개발자 양성 과정,17,15,15,20.0,응용SW엔지니어링,과정 종료,17,24,K-디지털트레이닝,2023-11-20,2024-04-29,서울 강남구,3.82
엠비씨(MBC)아카데미 컴퓨터교육센터 본점,JAVA와 Python을 활용한 RPA & LowCode 웹기반 빅데이터분석 전문가 양성,1,12,7,100.0,응용SW엔지니어링,과정 종료,18,30,K-디지털트레이닝,2023-08-28,2024-02-29,서울 종로구,4.1
엠비씨(MBC)아카데미 컴퓨터교육센터 본점,JAVA와 Python을 활용한 RPA & LowCode 웹기반 빅데이터분석 전문가 양성,2,14,7,100.0,응용SW엔지니어링,과정 종료,19,30,K-디지털트레이닝,2023-12-20,2024-06-25,서울 종로구,4.1
엠비씨(MBC)아카데미 컴퓨터교육센터 화곡점,ITS(지능형교통체계)를 반영한 빅데이터 활용 풀스택 전문가 양성,1,17,15,93.4,응용SW엔지니어링,과정 종료,23,30,K-디지털트레이닝,2023-07-10,2024-01-11,서울 강서구,3.79
엠비씨(MBC)아카데미 컴퓨터교육센터 화곡점,ITS(지능형교통체계)를 반영한 빅데이터 활용 풀스택 전문가 양성,2,22,12,83.3,응용SW엔지니어링,과정 종료,25,30,K-디지털트레이닝,2023-10-25,2024-04-17,서울 강서구,3.79
엠비씨(MBC)아카데미 컴퓨터국비지원교육센터,빅데이터 활용 실무 프로젝트 기반 JAVA 풀스택 개발자 양성과정,1,20,12,83.3,응용SW엔지니어링,과정 종료,23,30,K-디지털트레이닝,2023-11-30,2024-05-28,서울 관악구,3.84
엠비씨(MBC)아카데미 컴퓨터국비지원교육센터,빅데이터 활용 실무 프로젝트 기반 JAVA 풀스택 개발자 양성과정,2,19,11,81.8,응용SW엔지니어링,과정 종료,24,30,K-디지털트레이닝,2023-12-29,2024-07-01,서울 관악구,3.84
엠비씨(MBC)아카데미컴퓨터학원 천호점,(기업연계형) AI를 이용한 스마트플랫폼 개발자 양성과정,1,19,15,60.0,응용SW엔지니어링,과정 종료,22,30,K-디지털트레이닝,2023-09-13,2024-05-08,서울 강동구,3.63
엠비씨(MBC)아카데미컴퓨터학원 천호점,(기업연계형) AI를 이용한 스마트플랫폼 개발자 양성과정,2,15,10,100.0,응용SW엔지니어링,과정 종료,20,30,K-디지털트레이닝,2023-12-01,2024-07-10,서울 강동구,3.63
엠비씨(MBC)아카데미컴퓨터학원 천호점,기업프로젝트 기반 빅데이터를 활용한 풀스택(프론트-백엔드) 개발자 양성,1,23,17,88.3,응용SW엔지니어링,과정 종료,27,30,K-디지털트레이닝,2023-07-03,2024-01-02,서울 강동구,4.12
역삼 그린컴퓨터아카데미,"[기업프로젝트] 프론트엔드(React, PHP), 플러터(Flutter)활용 웹&앱개발 양성과정",1,20,15,40.0,응용SW엔지니어링,과정 종료,28,20,K-디지털트레이닝,2023-07-27,2024-01-19,서울 강남구,4.54
역삼 그린컴퓨터아카데미,[스타트업]현장실무 클라우드를 활용한 자바 스프링프레임워크 개발자과정,1,9,5,60.0,응용SW엔지니어링,과정 종료,15,30,K-디지털트레이닝,2023-12-12,2024-06-18,서울 강남구,4.46
오라클자바교육학원, 클라우드 기반 빅데이터 융합 자바(JAVA) 풀스택개발자 양성과정,1,8,5,60.0,응용SW엔지니어링,과정 종료,10,25,K-디지털트레이닝,2023-12-19,2024-06-18,서울 구로구,4.41
